Nr.   Classes Functions      NCSS  Javadocs Package
3487    4   1    1 com.sap.netweaver.porta.core.mock.ServerMockTest.testGetHttpAccessPoint_1()
3488    4   1    1 com.sap.netweaver.porta.core.mock.ServerMockTest.testGetLifecycleManager_1()
3489    4   1    1 com.sap.netweaver.porta.core.mock.ServerMockTest.testGetLifecycleManager_2()
3490    4   1    1 com.sap.netweaver.porta.core.mock.ServerMockTest.testGetSystemName_1()
3491    3   1    1 com.sap.netweaver.porta.core.mock.ServerMockTest.testPing_1()
3492    1   1    1 com.sap.netweaver.porta.core.mock.ServerMockTest.setUp()
3493    1   1    1 com.sap.netweaver.porta.core.mock.ServerMockTest.tearDown()
3494    2   1    1 com.sap.netweaver.porta.core.mock.ServerMockTest.main(String[])
3495    3   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCoreModuleMock_1()
3496    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_1()
3497    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_2()
3498    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_3()
3499    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_4()
3500    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_5()
3501    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_6()
3502    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_7()
3503    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_8()
3504    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_9()
3505    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_10()
3506    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_11()
3507    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_12()
3508    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_13()
3509    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_14()
3510    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_15()
3511    4   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testCheckCredentials_16()
3512    5   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testGetCredentials_1()
3513    5   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testGetCredentials_2()
3514    5   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testGetCredentials_3()
3515    5   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testGetCredentials_4()
3516    5   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testSetAuthenticationCallback_1()
3517    5   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testVerifyCredentials_1()
3518    5   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testVerifyCredentials_2()
3519    5   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.testVerifyCredentials_3()
3520    1   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.setUp()
3521    1   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.tearDown()
3522    2   1    1 com.sap.netweaver.porta.core.mock.CoreModuleMockTest.main(String[])
3523    3   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testDeployManagerMock_1()
3524    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testDeploy_1()
3525    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testDeploy_2()
3526    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testDeploy_3()
3527    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testDeploy_4()
3528    4   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testGetApplications_1()
3529    4   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testGetApplications_2()
3530    4   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testGetApplications_3()
3531    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testStart_1()
3532    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testStart_2()
3533    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testStart_3()
3534    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testStart_4()
3535    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testStop_1()
3536    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testStop_2()
3537    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testStop_3()
3538    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testStop_4()
3539    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testUndeploy_1()
3540    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testUndeploy_2()
3541    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testUndeploy_3()
3542    5   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.testUndeploy_4()
3543    1   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.setUp()
3544    1   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.tearDown()
3545    2   1    1 com.sap.netweaver.porta.core.mock.DeployManagerMockTest.main(String[])
3546    4   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testApplicationMock_1()
3547   12   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testEquals_1()
3548   12   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testEquals_2()
3549   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testGetId_1()
3550   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testGetLocation_1()
3551   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testGetName_1()
3552   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testGetStatus_1()
3553   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testGetVendor_1()
3554   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testGetVersion_1()
3555   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testHashCode_1()
3556   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testSetId_1()
3557   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testSetLocation_1()
3558   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testSetName_1()
3559   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testSetStatus_1()
3560   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testSetVendor_1()
3561   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testSetVersion_1()
3562   10   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.testToString_1()
3563    1   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.setUp()
3564    1   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.tearDown()
3565    2   1    1 com.sap.netweaver.porta.core.mock.ApplicationMockTest.main(String[])
3566    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testLifecycleManagerMock_1()
3567    4   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testDisableDebugging_1()
3568    4   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testEnableDebugging_1()
3569    4   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testGetState_1()
3570    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testRestart_1()
3571    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testRestart_2()
3572    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testRestart_3()
3573    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testRestart_4()
3574    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testRestart_5()
3575    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testRestart_6()
3576    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testRestart_7()
3577    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testStart_1()
3578    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testStart_2()
3579    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testStart_3()
3580    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testStart_4()
3581    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testStart_5()
3582    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testStop_1()
3583    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testStop_2()
3584    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testStop_3()
3585    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testStop_4()
3586    3   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.testStop_5()
3587    1   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.setUp()
3588    1   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.tearDown()
3589    2   1    1 com.sap.netweaver.porta.core.mock.LifecycleManagerMockTest.main(String[])
3590    4   1    1 com.sap.netweaver.porta.core.mock.ServerFactoryTest.testCreateServer_1()
3591    4   1    1 com.sap.netweaver.porta.core.mock.ServerFactoryTest.testCreateServer_2()
3592    1   1    1 com.sap.netweaver.porta.core.mock.ServerFactoryTest.setUp()
3593    1   1    1 com.sap.netweaver.porta.core.mock.ServerFactoryTest.tearDown()
3594    2   1    1 com.sap.netweaver.porta.core.mock.ServerFactoryTest.main(String[])
3595    1   1    1 com.sap.netweaver.porta.core.DeployResultTest.setUp()
3596    1   1    1 com.sap.netweaver.porta.core.DeployResultTest.tearDown()
3597    2   1    1 com.sap.netweaver.porta.core.DeployResultTest.main(String[])
3598    3   1    1 com.sap.netweaver.porta.core.AuthenticationRefusedExceptionTest.testAuthenticationRefusedException_1()
3599    4   1    1 com.sap.netweaver.porta.core.AuthenticationRefusedExceptionTest.testAuthenticationRefusedException_2()
3600    4   1    1 com.sap.netweaver.porta.core.AuthenticationRefusedExceptionTest.testAuthenticationRefusedException_3()
3601    5   1    1 com.sap.netweaver.porta.core.AuthenticationRefusedExceptionTest.testAuthenticationRefusedException_4()
3602    1   1    1 com.sap.netweaver.porta.core.AuthenticationRefusedExceptionTest.setUp()
3603    1   1    1 com.sap.netweaver.porta.core.AuthenticationRefusedExceptionTest.tearDown()
3604    2   1    1 com.sap.netweaver.porta.core.AuthenticationRefusedExceptionTest.main(String[])
3605    3   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.testGetVersion_1()
3606    5   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.testEquals_1()
3607    5   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.testEquals_2()
3608    5   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.testEquals_3()
3609    5   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.testEquals_4()
3610    5   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.testEquals_5()
3611    5   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.testEquals_6()
3612    6   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.testGetDeserializer_1()
3613    6   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.testGetSerializer_1()
3614    3   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.testGetTypeDesc_1()
3615    4   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.testHashCode_1()
3616    4   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.testHashCode_2()
3617    1   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.setUp()
3618    1   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.tearDown()
3619    2   1    1 com.sap.engine.services.dc.wsgate.GetVersionTest.main(String[])
3620    3   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testApplication_1()
3621    9   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testApplication_2()
3622    5   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testEquals_1()
3623    5   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testEquals_2()
3624    5   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testEquals_3()
3625    5   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testEquals_4()
3626    5   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testEquals_5()
3627    5   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testEquals_6()
3628    6   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testGetDeserializer_1()
3629    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testGetId_1()
3630    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testGetLocation_1()
3631    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testGetName_1()
3632    6   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testGetSerializer_1()
3633    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testGetStatus_1()
3634    3   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testGetTypeDesc_1()
3635    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testGetVendor_1()
3636    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testGetVersion_1()
3637    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testHashCode_1()
3638    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testHashCode_2()
3639    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testHashCode_3()
3640    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testSetId_1()
3641    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testSetLocation_1()
3642    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testSetName_1()
3643    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testSetStatus_1()
3644    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testSetVendor_1()
3645    4   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.testSetVersion_1()
3646    1   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.setUp()
3647    1   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.tearDown()
3648    2   1    1 com.sap.engine.services.dc.wsgate.ApplicationTest.main(String[])
3649    3   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testOption_1()
3650    5   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testOption_2()
3651    5   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testEquals_1()
3652    5   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testEquals_2()
3653    5   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testEquals_3()
3654    5   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testEquals_4()
3655    5   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testEquals_5()
3656    5   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testEquals_6()
3657    5   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testEquals_7()
3658    6   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testGetDeserializer_1()
3659    4   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testGetKey_1()
3660    6   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testGetSerializer_1()
3661    3   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testGetTypeDesc_1()
3662    4   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testGetValue_1()
3663    4   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testHashCode_1()
3664    4   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testHashCode_2()
3665    4   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testHashCode_3()
3666    4   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testSetKey_1()
3667    4   1    1 com.sap.engine.services.dc.wsgate.OptionTest.testSetValue_1()
3668    1   1    1 com.sap.engine.services.dc.wsgate.OptionTest.setUp()
3669    1   1    1 com.sap.engine.services.dc.wsgate.OptionTest.tearDown()
3670    2   1    1 com.sap.engine.services.dc.wsgate.OptionTest.main(String[])
3671    3   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testDeployLocalResponse_1()
3672    4   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testDeployLocalResponse_2()
3673    5   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testEquals_1()
3674    5   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testEquals_2()
3675    5   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testEquals_3()
3676    5   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testEquals_4()
3677    5   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testEquals_5()
3678    5   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testEquals_6()
3679    6   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testGetDeserializer_1()
3680    6   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testGetSerializer_1()
3681    3   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testGetTypeDesc_1()
3682    4   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testGet_return_1()
3683    4   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testHashCode_1()
3684    4   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testHashCode_2()
3685    4   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testHashCode_3()
3686    4   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.testSet_return_1()
3687    1   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.setUp()
3688    1   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.tearDown()
3689    2   1    1 com.sap.engine.services.dc.wsgate.DeployLocalResponseTest.main(String[])
3690    3   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeployWSPortTypeBindingStub_1()
3691    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeployWSPortTypeBindingStub_2()
3692    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeployWSPortTypeBindingStub_3()
3693    5   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeployWSPortTypeBindingStub_4()
3694    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testCreateCall_1()
3695    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testCreateCall_2()
3696    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testCreateCall_3()
3697    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testCreateCall_4()
3698    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testCreateCall_5()
3699    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeploy_1()
3700    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeploy_2()
3701    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeploy_3()
3702    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeploy_4()
3703    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeploy_5()
3704    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeployLocal_1()
3705    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeployLocal_2()
3706    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeployLocal_3()
3707    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeployLocal_4()
3708    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testDeployLocal_5()
3709    5   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testGetApplications_1()
3710    5   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testGetApplications_2()
3711    5   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testGetApplications_3()
3712    5   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testGetApplications_4()
3713    5   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testGetApplications_5()
3714    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testGetVersion_1()
3715    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testGetVersion_2()
3716    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testGetVersion_3()
3717    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testGetVersion_4()
3718    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testGetVersion_5()
3719    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testStart_1()
3720    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testStart_2()
3721    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testStart_3()
3722    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testStart_4()
3723    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testStart_5()
3724    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testStop_1()
3725    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testStop_2()
3726    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testStop_3()
3727    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testStop_4()
3728    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testStop_5()
3729    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testUndeploy_1()
3730    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testUndeploy_2()
3731    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testUndeploy_3()
3732    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testUndeploy_4()
3733    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.testUndeploy_5()
3734    1   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.setUp()
3735    1   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.tearDown()
3736    2   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeBindingStubTest.main(String[])
3737    3   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testDeployWSPortTypeProxy_1()
3738    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testDeployWSPortTypeProxy_2()
3739    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testDeploy_1()
3740    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testDeploy_2()
3741    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testDeployLocal_1()
3742    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testDeployLocal_2()
3743    5   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testGetApplications_1()
3744    5   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testGetApplications_2()
3745    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testGetDeployWSPortType_1()
3746    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testGetDeployWSPortType_2()
3747    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testGetEndpoint_1()
3748    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testGetVersion_1()
3749    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testGetVersion_2()
3750    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testSetEndpoint_1()
3751    4   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testSetEndpoint_2()
3752    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testStart_1()
3753    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testStart_2()
3754    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testStop_1()
3755    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testStop_2()
3756    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testUndeploy_1()
3757    6   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.testUndeploy_2()
3758    1   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.setUp()
3759    1   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.tearDown()
3760    2   1    1 com.sap.engine.services.dc.wsgate.DeployWSPortTypeProxyTest.main(String[])
3761    3   1    1 com.sap.engine.services.dc.wsgate.StartTest.testStart_1()
3762    5   1    1 com.sap.engine.services.dc.wsgate.StartTest.testStart_2()
3763    5   1    1 com.sap.engine.services.dc.wsgate.StartTest.testEquals_1()
3764    5   1    1 com.sap.engine.services.dc.wsgate.StartTest.testEquals_2()
3765    5   1    1 com.sap.engine.services.dc.wsgate.StartTest.testEquals_3()
3766    5   1    1 com.sap.engine.services.dc.wsgate.StartTest.testEquals_4()
3767    5   1    1 com.sap.engine.services.dc.wsgate.StartTest.testEquals_5()
3768    5   1    1 com.sap.engine.services.dc.wsgate.StartTest.testEquals_6()
3769    4   1    1 com.sap.engine.services.dc.wsgate.StartTest.testGetApps_1()
3770    5   1    1 com.sap.engine.services.dc.wsgate.StartTest.testGetApps_2()
3771    6   1    1 com.sap.engine.services.dc.wsgate.StartTest.testGetDeserializer_1()
3772    4   1    1 com.sap.engine.services.dc.wsgate.StartTest.testGetOptions_1()
3773    5   1    1 com.sap.engine.services.dc.wsgate.StartTest.testGetOptions_2()
3774    6   1    1 com.sap.engine.services.dc.wsgate.StartTest.testGetSerializer_1()
3775    3   1    1 com.sap.engine.services.dc.wsgate.StartTest.testGetTypeDesc_1()
3776    4   1    1 com.sap.engine.services.dc.wsgate.StartTest.testHashCode_1()
3777    4   1    1 com.sap.engine.services.dc.wsgate.StartTest.testHashCode_2()
3778    4   1    1 com.sap.engine.services.dc.wsgate.StartTest.testHashCode_3()
3779    4   1    1 com.sap.engine.services.dc.wsgate.StartTest.testHashCode_4()
